episode,timestep,reward
169664,1236000,-61.0
169949,1238000,-61.2667
170235,1240000,-61.0
170521,1242000,-61.0
170806,1244000,-61.0
171092,1246000,-61.0874
171378,1248000,-61.0455
171663,1250000,-61.1368
171949,1252000,-61.0874
172235,1254000,-61.0
172521,1256000,-61.0455
172806,1258000,-61.0421
173092,1260000,-61.0
173378,1262000,-61.1818
173663,1264000,-61.0
173949,1266000,-61.0455
174235,1268000,-61.0
174520,1270000,-61.1333
174806,1272000,-61.0839
175092,1274000,-61.0874
175377,1276000,-61.1754
175663,1278000,-61.2972
175948,1280000,-61.3298
176234,1282000,-61.0
176519,1284000,-61.1298
176805,1286000,-61.6189
177091,1288000,-61.1818
177377,1290000,-61.0874
177662,1292000,-61.0877
177948,1294000,-61.0
178234,1296000,-61.042
178519,1298000,-61.0
178805,1300000,-61.0
179091,1302000,-61.1294
179376,1304000,-61.1333
179662,1306000,-61.2483
179947,1308000,-61.0877
180233,1310000,-61.1608
180519,1312000,-61.0909
180804,1314000,-61.0596
181090,1316000,-61.0
181376,1318000,-61.0874
181661,1320000,-61.0421
181947,1322000,-61.042
182233,1324000,-61.042
182518,1326000,-61.1754
182804,1328000,-61.0839
183089,1330000,-61.0421
183375,1332000,-61.0
183661,1334000,-61.1364
183947,1336000,-61.0455
184232,1338000,-61.3439
184518,1340000,-61.0
184803,1342000,-61.0
185089,1344000,-61.0874
185375,1346000,-61.0
185660,1348000,-61.1333
185946,1350000,-61.1259
186232,1352000,-61.0
186517,1354000,-61.1684
186803,1356000,-61.0455
187088,1358000,-61.0456
187374,1360000,-61.0
187660,1362000,-61.0
187945,1364000,-61.1333
188231,1366000,-61.0455
188517,1368000,-61.0
188803,1370000,-61.0
189088,1372000,-61.0
