episode,timestep,reward
12014,73800,-104.1421
12046,74000,-118.1947
12079,74200,-102.677
12111,74400,-115.6238
12144,74600,-106.6824
12177,74800,-103.3245
12208,75000,-106.4529
12241,75200,-102.5339
12273,75400,-125.4238
12306,75600,-102.7042
12339,75800,-103.9639
12372,76000,-102.3127
12404,76200,-103.8781
12437,76400,-103.5236
12469,76600,-102.5056
12500,76800,-215.5884
12533,77000,-173.1403
12565,77200,-134.975
12597,77400,-132.4959
12628,77600,-104.9435
12658,77800,-156.9987
12689,78000,-110.5158
12720,78200,-136.0645
12751,78400,-109.251
12783,78600,-119.7288
12815,78800,-105.7613
12847,79000,-106.0503
12879,79200,-105.6369
12910,79400,-131.2352
12943,79600,-107.7939
12974,79800,-132.5335
13008,80000,-107.8306
13040,80200,-118.0722
13072,80400,-106.5603
13105,80600,-119.9561
13138,80800,-117.513
13170,81000,-107.0403
13202,81200,-109.1872
13235,81400,-118.9955
13268,81600,-116.7352
13301,81800,-121.293
13334,82000,-105.1906
13366,82200,-108.1288
13399,82400,-104.3473
13431,82600,-106.3731
13465,82800,-103.5038
13498,83000,-114.1952
13531,83200,-103.1712
13564,83400,-105.6697
13598,83600,-105.5585
13631,83800,-117.7279
13664,84000,-104.3848
13698,84200,-113.9044
13731,84400,-103.2061
13763,84600,-121.9481
13796,84800,-107.1891
13830,85000,-110.5944
13862,85200,-131.56
13895,85400,-109.3812
13928,85600,-105.9533
13962,85800,-115.3106
13995,86000,-104.5685
14028,86200,-105.5509
14062,86400,-104.0144
14095,86600,-103.5606
14128,86800,-104.0912
14162,87000,-111.9465
14195,87200,-103.6573
14228,87400,-103.9839
14261,87600,-104.5555
14294,87800,-104.3064
14327,88000,-104.0491
14361,88200,-104.0703
14394,88400,-113.4773
14427,88600,-103.7491
14460,88800,-131.1539
14492,89000,-112.1734
14525,89200,-106.5455
14559,89400,-107.3947
14591,89600,-107.8303
14624,89800,-107.7112
14657,90000,-106.3612
14691,90200,-104.505
14724,90400,-109.0306
14757,90600,-104.2803
14790,90800,-107.5006
14824,91000,-104.0603
14855,91200,-132.0139
14887,91400,-112.2738
14919,91600,-115.5694
14953,91800,-104.0409
14986,92000,-108.6079
15019,92200,-105.3848
15052,92400,-103.617
15085,92600,-104.2882
15118,92800,-105.2512
15151,93000,-127.3148
15184,93200,-128.6709
15217,93400,-103.4861
15250,93600,-139.6309
15280,93800,-156.9847
15310,94000,-149.988
15343,94200,-114.2788
15376,94400,-111.3948
15409,94600,-107.6494
15442,94800,-107.7561
15475,95000,-107.0964
15508,95200,-115.3055
15542,95400,-107.8447
15575,95600,-108.5755
15608,95800,-103.9379
15641,96000,-105.0124
15675,96200,-106.6535
15708,96400,-102.5758
15741,96600,-105.4594
15774,96800,-107.6479
15807,97000,-102.9545
15840,97200,-105.3255
15874,97400,-113.2491
15907,97600,-115.0876
15940,97800,-102.7948
15974,98000,-115.5612
16007,98200,-106.5176
16040,98400,-105.8197
16074,98600,-103.5788
16107,98800,-104.3624
16140,99000,-102.8109
16173,99200,-104.0945
16206,99400,-103.75
16239,99600,-231.3794
16272,99800,-162.19
16304,100000,-133.0281
